183.084, 129.260, 8.333, 20.384 False
182.806, 129.263, 8.333, 20.417 False
182.528, 129.266, 8.333, 20.450 False
182.250, 129.270, 8.333, 20.483 False
181.973, 129.273, 8.333, 20.516 False
181.695, 129.276, 8.333, 20.549 False
181.417, 129.280, 8.333, 20.582 False
181.140, 129.283, 8.333, 20.615 False
180.862, 129.287, 8.333, 20.648 False
180.584, 129.290, 8.333, 20.681 False
180.306, 129.293, 8.333, 20.714 False
180.029, 129.297, 8.333, 20.747 False
179.751, 129.300, 8.333, 20.780 False
179.473, 129.303, 8.333, 20.813 False
179.195, 129.307, 8.333, 20.846 False
178.918, 129.310, 8.333, 20.879 False
178.640, 129.313, 8.333, 20.912 False
178.362, 129.317, 8.333, 20.945 False
178.084, 129.320, 8.333, 20.978 False
177.807, 129.323, 8.333, 21.011 False
177.529, 129.327, 8.333, 21.044 False
177.251, 129.330, 8.333, 21.077 False
176.973, 129.334, 8.333, 21.110 False
176.696, 129.337, 8.333, 21.143 False
176.418, 129.340, 8.333, 21.176 False
176.140, 129.344, 8.333, 21.209 False
175.863, 129.347, 8.333, 21.242 False
175.585, 129.350, 8.333, 21.275 False
175.307, 129.353, 8.332, 21.308 False
175.030, 129.357, 8.326, 21.341 False
174.752, 129.360, 8.311, 21.374 False
174.476, 129.363, 8.292, 21.407 False
174.200, 129.367, 8.269, 21.440 False
173.925, 129.370, 8.245, 21.473 False
173.652, 129.373, 8.219, 21.506 False
173.378, 129.376, 8.194, 21.539 False
173.106, 129.379, 8.166, 21.572 False
172.835, 129.382, 8.140, 21.605 False
172.564, 129.385, 8.112, 21.638 False
172.295, 129.389, 8.085, 21.671 False
172.026, 129.392, 8.057, 21.704 False
171.758, 129.395, 8.030, 21.737 False
171.491, 129.398, 8.001, 21.770 False
171.225, 129.401, 7.974, 21.803 False
170.960, 129.404, 7.944, 21.836 False
170.696, 129.407, 7.917, 21.869 False
170.433, 129.410, 7.887, 21.902 False
170.171, 129.412, 7.859, 21.935 False
